ID,Title,Difficulty,Leetcode Question Link,Tags,
1148,Article Views I,Easy,https://leetcode.com/problems/article-views-i,SQL,
1107,New Users Daily Count,Medium,https://leetcode.com/problems/new-users-daily-count,SQL,
1127,User Purchase Platform,Hard,https://leetcode.com/problems/user-purchase-platform,SQL,
1149,Article Views II,Medium,https://leetcode.com/problems/article-views-ii,SQL,
1336,Number of Transactions per Visit,Hard,https://leetcode.com/problems/number-of-transactions-per-visit,SQL,
612,Shortest Distance in a Plane,Medium,https://leetcode.com/problems/shortest-distance-in-a-plane,SQL,
1369,Get the Second Most Recent Activity,Hard,https://leetcode.com/problems/get-the-second-most-recent-activity,SQL,
577,Employee Bonus,Easy,https://leetcode.com/problems/employee-bonus,SQL,
1212,Team Scores in Football Tournament,Medium,https://leetcode.com/problems/team-scores-in-football-tournament,SQL,
1294,Weather Type in Each Country,Easy,https://leetcode.com/problems/weather-type-in-each-country,SQL,
1321,Restaurant Growth,Medium,https://leetcode.com/problems/restaurant-growth,SQL,
1378,Replace Employee ID With The Unique Identifier,Easy,https://leetcode.com/problems/replace-employee-id-with-the-unique-identifier,SQL,
1407,Top Travellers,Easy,https://leetcode.com/problems/top-travellers,SQL,
1159,Market Analysis II,Hard,https://leetcode.com/problems/market-analysis-ii,SQL,
1158,Market Analysis I,Medium,https://leetcode.com/problems/market-analysis-i,SQL,
1393,Capital Gain/Loss,Medium,https://leetcode.com/problems/capital-gainloss,SQL,
1280,Students and Examinations,Easy,https://leetcode.com/problems/students-and-examinations,SQL,
1364,Number of Trusted Contacts of a Customer,Medium,https://leetcode.com/problems/number-of-trusted-contacts-of-a-customer,SQL,
1341,Movie Rating,Medium,https://leetcode.com/problems/movie-rating,SQL,
1435,Create a Session Bar Chart,Easy,https://leetcode.com/problems/create-a-session-bar-chart,SQL,
608,Tree Node,Medium,https://leetcode.com/problems/tree-node,SQL,
585,Investments in 2016,Medium,https://leetcode.com/problems/investments-in-2016,SQL,
580,Count Student Number in Departments,Medium,https://leetcode.com/problems/count-student-number-in-departments,SQL,
1194,Tournament Winners,Hard,https://leetcode.com/problems/tournament-winners,SQL,
1193,Monthly Transactions I,Medium,https://leetcode.com/problems/monthly-transactions-i,SQL,
1205,Monthly Transactions II,Medium,https://leetcode.com/problems/monthly-transactions-ii,SQL,
1126,Active Businesses,Medium,https://leetcode.com/problems/active-businesses,SQL,
